0	0	1	0	0	0
4	5	3	4	5	1
4	4	6	5	6	1
1	6	1	3	1	1
3	3	1	0	1	1
0	2	0	0	1	0
0	0	0	1	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
